,Decision Tree,Random Forest,GBM,AdaBoost,GTB,Extra Trees,XGBoost,LightGBM,CatBoost,HistGradientBoosting,Mean
oversampler_border2_0_train.csv,0.7511840955025342,0.7938717282778746,0.7813173342368243,0.7547814428866463,0.7813173342368243,0.7932304963443116,0.7984312887710946,0.7979104149894714,0.7931986413839489,0.8077769974837807,0.7853019774113311
under_oversamp_smtomek_0_train.csv,0.7541668377951234,0.7947411677340428,0.7826447613635555,0.7467066404361,0.7826447613635555,0.7937010373148504,0.7998432304434028,0.801962363016145,0.7911588986785615,0.8031254804970219,0.7850695178642358
oversampler_smote_0_train.csv,0.7506028305277928,0.7859378929944236,0.7803572004918294,0.7340364191854822,0.7803572004918294,0.7907486419616062,0.8006606335019744,0.7976863499608651,0.7937885947537023,0.8006258340143582,0.7814801597883864
oversampler_adasyn_0_train.csv,0.7517661816188979,0.7964259046744139,0.7775069073809219,0.7317835605332366,0.7775069073809219,0.7930148643832688,0.8049930730896969,0.7962714912648663,0.790392163509873,0.8014358505054808,0.7821096904341578
