,Decision Tree,Random Forest,GBM,AdaBoost,GTB,Extra Trees,XGBoost,LightGBM,CatBoost,HistGradientBoosting,Mean
oversampler_random_0_train.csv,0.7744586830256224,0.7997445949866289,0.683432573259705,0.6311839560341016,0.683432573259705,0.7831959137646555,0.7938764670739933,0.7718203712315657,0.8005121884780662,0.781142818943181,0.7502800140057224
under_oversamp_smtomek_0_train.csv,0.7499367748730872,0.7891857428183581,0.7796416566872261,0.7319968971824126,0.7796416566872261,0.790692547184205,0.8052249257071512,0.8011439998425929,0.7943566575334623,0.8003725078754477,0.7822193366391168
oversampler_smote_0_train.csv,0.748206557677892,0.7882487521142166,0.778962497728932,0.7406161589511494,0.778962497728932,0.789376407632731,0.8013269691504655,0.7986033117562993,0.7969625104892002,0.7988287560762656,0.7820094419306083
oversampler_adasyn_0_train.csv,0.7538630890714224,0.792518019910358,0.7786809015302611,0.7325122364018561,0.7786809015302611,0.7898463962112883,0.8024926384347856,0.7963468261249202,0.7950638711688911,0.7979078396498004,0.7817912720033846
oversampler_border2_0_train.csv,0.7503552452005448,0.795132405364984,0.7820651074852769,0.737220105864271,0.7820651074852769,0.7898408145051238,0.8043730187457868,0.8005369437761521,0.7970035684538334,0.805346609073627,0.7843938925954878
